#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:parvagr" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:parvagr" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:parvagr">
#                <taxonset id="TaxonSet.parvagr" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:parvagr" name="distribution" x="@birthRate.t:parvagr">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:parvagr" name="distribution">
#            <parameter id="kappa.s:parvagr" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@parvagr" id="treeLikelihood.parvagr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:parvagr" useAmbiguities="true">
#            <siteModel id="SiteModel.s:parvagr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:parvagr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:parvagr" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:parvagr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:parvagr" kappa="@kappa.s:parvagr" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:parvagr" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:parvagr" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:parvagr" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:parvagr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
3806000	-5190.521936797209	-5639.933833867345	449.4118970701365	-5639.933833867345	0.08196269021985135	452.13088850774943	104.58392099891985	4.471201973313344	0.2720678558678847	0.19984381220722316	0.17077687901602787	0.35731145290886407
3807000	-5163.995477816375	-5617.983362322341	453.98788450596624	-5617.983362322341	0.08346464157903909	456.7068759435792	90.3139059302975	4.471201973313344	0.2720678558678847	0.19984381220722316	0.1592441487193322	0.36884418320555973
3808000	-5175.401709174118	-5633.035030218606	457.63332104448824	-5633.035030218606	0.07966555859889307	460.3523124821012	98.13652077719794	4.471201973313344	0.2720678558678847	0.19984381220722316	0.1592441487193322	0.36884418320555973
3809000	-5172.045604424274	-5633.011688309241	460.9660838849678	-5633.011688309241	0.07856662918022198	463.68507532258076	118.03633108268797	4.471201973313344	0.2720678558678847	0.19984381220722316	0.1592441487193322	0.36884418320555973
3810000	-5174.891999491455	-5627.99474762957	453.10274813811503	-5627.99474762957	0.08647000937202912	455.821739575728	94.42772111578239	4.471201973313344	0.2720678558678847	0.197122655385345	0.1592441487193322	0.37156534002743785
3811000	-5183.032649565293	-5625.224624357311	442.1919747920187	-5625.224624357311	0.08955165824394791	444.91096622963164	85.44976769690355	4.471201973313344	0.2720678558678847	0.197122655385345	0.1592441487193322	0.37156534002743785
3812000	-5180.838277787006	-5632.9316923652505	452.0934145782446	-5632.9316923652505	0.0895418323134886	454.81240601585756	96.24730368872513	4.471201973313344	0.2720678558678847	0.20120528802295687	0.15516151608172035	0.37156534002743785
3813000	-5168.022062813348	-5622.501749550924	454.47968673757543	-5622.501749550924	0.08497735196639199	457.1986781751884	96.85194987322096	4.471201973313344	0.24954953487528453	0.20120528802295687	0.15516151608172035	0.394083661020038
3814000	-5179.965018289844	-5629.993446076251	450.02842778640644	-5629.993446076251	0.08962888351530945	452.7474192240194	91.3420296195629	4.471201973313344	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3815000	-5166.668305221042	-5613.505713420089	446.8374081990472	-5613.505713420089	0.09032376350567192	449.4678166235764	92.97172719433914	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3816000	-5174.833588278315	-5620.99370170054	446.16011342222566	-5620.99370170054	0.0901958455312708	448.79052184675487	94.42302613307764	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3817000	-5160.987550117372	-5616.920297737731	455.9327476203591	-5616.920297737731	0.08025198758427107	458.56315604488833	104.32021561804464	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3818000	-5166.572019405321	-5621.429929108865	454.8579097035438	-5621.429929108865	0.0838186456290254	457.488318128073	104.55872916715612	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3819000	-5169.519646730335	-5618.438027121192	448.9183803908574	-5618.438027121192	0.08352284754109283	451.5487888153866	104.40681188129146	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3820000	-5165.721263097492	-5619.879813917223	454.1585508197315	-5619.879813917223	0.08184926171012458	456.7889592442607	83.02813051368022	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3821000	-5160.760291677494	-5612.347226673378	451.586934995884	-5612.347226673378	0.08718822362103758	454.2173434204132	91.15111883435772	4.175941612064911	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3822000	-5168.313080368981	-5614.510712688406	446.1976323194252	-5614.510712688406	0.09031895516947842	448.668346196159	82.80904120270964	3.6687788957239125	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3823000	-5173.264356876007	-5626.926707448883	453.6623505728762	-5626.926707448883	0.08350518338354491	456.13306444961	108.98532447942723	3.6687788957239125	0.2355994156581668	0.2151554072400746	0.15516151608172035	0.394083661020038
3824000	-5178.330455660497	-5631.44565935616	453.11520369566256	-5631.44565935616	0.08143207121211193	455.58591757239634	86.26929862320705	3.6687788957239125	0.2248751022908975	0.2151554072400746	0.16588582944898966	0.394083661020038
3825000	-5178.929224958583	-5634.931639979642	456.0024150210587	-5634.931639979642	0.08243553497100513	458.44233945581146	103.70982160367716	3.5745710145717378	0.2248751022908975	0.2151554072400746	0.16964571971589792	0.39032377075312974
3826000	-5188.03736443952	-5640.367940954777	452.3305765152563	-5640.367940954777	0.08342960251701531	454.7705009500091	91.23259308254603	3.5745710145717378	0.2248751022908975	0.2151554072400746	0.16964571971589792	0.39032377075312974
3827000	-5187.8324372456445	-5640.130277716763	452.29784047111866	-5640.130277716763	0.08507189136333747	454.7377649058714	112.37564477918899	3.5745710145717378	0.2248751022908975	0.2151554072400746	0.16964571971589792	0.39032377075312974
3828000	-5192.037641647783	-5641.184518344761	449.1468766969785	-5641.184518344761	0.0841561271581622	451.58680113173125	93.44298973336966	3.5745710145717378	0.2248751022908975	0.2151554072400746	0.16964571971589792	0.39032377075312974
3829000	-5176.245838048324	-5630.980432618882	454.7345945705582	-5630.980432618882	0.07938858459330332	457.210301267316	87.75260528624871	3.68416205064202	0.2248751022908975	0.212642425989699	0.1721587009662735	0.39032377075312974
3830000	-5188.2570344451815	-5639.731781870142	451.47474742496104	-5639.731781870142	0.08570971781344205	453.95045412171885	94.70113176375227	3.68416205064202	0.22873292513256158	0.20878460314803493	0.1721587009662735	0.39032377075312974
3831000	-5179.8062638446345	-5629.581180032512	449.7749161878774	-5629.581180032512	0.08837850735319247	452.2506228846352	86.3267641855468	3.68416205064202	0.22873292513256158	0.20878460314803493	0.1721587009662735	0.39032377075312974
3832000	-5183.379155798909	-5629.575522711174	446.19636691226515	-5629.575522711174	0.09162998543767524	448.67207360902296	95.79412520504331	3.68416205064202	0.22873292513256158	0.20878460314803493	0.1721587009662735	0.39032377075312974
3833000	-5173.135277717851	-5624.407591513847	451.2723137959961	-5624.407591513847	0.08804670943580774	453.87194904859666	87.68706111353306	4.075737666965624	0.22873292513256158	0.20878460314803493	0.1550795805667734	0.40740289115262984
3834000	-5161.184652206462	-5615.7541577927495	454.5695055862876	-5615.7541577927495	0.08732031182994768	457.16914083888815	95.86263027546899	4.075737666965624	0.22873292513256158	0.20878460314803493	0.1716450754500901	0.39083739626931313
3835000	-5177.228332934466	-5623.836663807386	446.6083308729198	-5623.836663807386	0.0954748545611445	449.20796612552033	89.92813944754427	4.075737666965624	0.22873292513256158	0.20878460314803493	0.1716450754500901	0.39083739626931313
3836000	-5160.630991345243	-5613.074086327461	452.4430949822179	-5613.074086327461	0.09128576486608657	455.0427302348184	100.2419488580354	4.075737666965624	0.22873292513256158	0.20878460314803493	0.1716450754500901	0.39083739626931313
3837000	-5158.458127131543	-5609.4578729776385	450.9997458460959	-5609.4578729776385	0.09086549097824301	453.5993810986964	95.10764731660058	4.075737666965624	0.22873292513256158	0.20878460314803493	0.1716450754500901	0.39083739626931313
3838000	-5180.98786133922	-5630.06883444653	449.08097310730926	-5630.06883444653	0.09653106884760411	451.68718935824404	96.24808976005961	4.097065663915714	0.22873292513256158	0.20878460314803493	0.1716450754500901	0.39083739626931313
3839000	-5172.597160663168	-5626.556063567446	453.9589029042774	-5626.556063567446	0.09350286882120515	456.5651191552122	103.68307150376286	4.097065663915714	0.22906844242124227	0.20878460314803493	0.1716450754500901	0.39050187898063243
3840000	-5178.170473953358	-5627.06989673133	448.8994227779717	-5627.06989673133	0.09217268114063482	451.5056390289065	84.22456825382167	4.097065663915714	0.22785781755179096	0.20999522801748624	0.1716450754500901	0.39050187898063243
3841000	-5168.004848372875	-5626.724520016609	458.7196716437341	-5626.724520016609	0.08812179483873638	461.24740751414515	91.64701794411131	3.846257387755933	0.22785781755179096	0.20999522801748624	0.1716450754500901	0.39050187898063243
3842000	-5187.506296007783	-5636.197634032708	448.69133802492536	-5636.197634032708	0.09274287377067733	451.44374274028445	79.89578216496625	4.585252469398657	0.22785781755179096	0.20999522801748624	0.15289804047960862	0.4092489139511139
3843000	-5180.622363244538	-5639.150145960414	458.5277827158757	-5639.150145960414	0.08364747620479858	461.28018743123476	117.2980963173274	4.585252469398657	0.27791420412393125	0.20999522801748624	0.15289804047960862	0.3591925273789736
3844000	-5180.478355012279	-5629.706123006318	449.2277679940386	-5629.706123006318	0.09014329786562573	451.98017270939766	92.63415041359161	4.585252469398657	0.27791420412393125	0.20999522801748624	0.15367528804029212	0.3584152798182901
3845000	-5184.791416305224	-5638.423691874	453.632275568776	-5638.423691874	0.08600198907843604	456.3846802841351	84.38132607790268	4.585252469398657	0.27791420412393125	0.20999522801748624	0.15367528804029212	0.3584152798182901
3846000	-5173.846713983366	-5628.488717450337	454.6420034669717	-5628.488717450337	0.08160868163676031	457.34554887800925	102.13167922337512	4.41898013249936	0.27791420412393125	0.2019573842818471	0.16171313177593127	0.3584152798182901
3847000	-5176.002327775861	-5628.30740845689	452.305080681029	-5628.30740845689	0.08421418581315575	455.00862609206655	86.21404109449226	4.41898013249936	0.2702010605681606	0.20967052783761772	0.16171313177593127	0.3584152798182901
3848000	-5196.589949798064	-5639.019936837832	442.42998703976804	-5639.019936837832	0.08919425321316193	445.257035426201	100.63251388673888	4.845465774226718	0.27913420964443075	0.20073737876134756	0.16171313177593127	0.3584152798182901
3849000	-5194.24317193103	-5646.673613512499	452.43044158146955	-5646.673613512499	0.08089975286626022	454.868030289905	101.57468474144447	3.5674700872036396	0.24922411310043718	0.20073737876134756	0.16171313177593127	0.38832537636228365
3850000	-5163.453748419533	-5624.472924317546	461.01917589801246	-5624.472924317546	0.07840704752735705	463.6467170584512	109.02413600449862	4.166554229097702	0.24922411310043718	0.20073737876134756	0.16171313177593127	0.38832537636228365
3851000	-5175.816257128269	-5633.274818287554	457.4585611592846	-5633.274818287554	0.07876551451814323	459.7811357757745	81.26988116359294	3.225609904517361	0.24922411310043718	0.20073737876134756	0.16171313177593127	0.38832537636228365
3852000	-5180.338151346753	-5632.6109151181945	452.2727637714417	-5632.6109151181945	0.0823668162069371	455.116396116464	84.14547338178137	4.904312294791916	0.24922411310043718	0.20073737876134756	0.15651280850485239	0.39352569963336254
3853000	-5175.049090688914	-5626.922262261968	451.87317157305506	-5626.922262261968	0.08358194013821914	454.23323030983	92.3249437994422	3.3353688450483436	0.24922411310043718	0.20073737876134756	0.15651280850485239	0.39352569963336254
3854000	-5171.266088934548	-5621.331687757058	450.0655988225094	-5621.331687757058	0.08728052382993544	452.42565755928433	79.66866864001081	3.3353688450483436	0.24922411310043718	0.20073737876134756	0.15651280850485239	0.39352569963336254
3855000	-5176.451307582816	-5630.07000052872	453.61869294590343	-5630.07000052872	0.08713861706577071	455.9919115565362	107.68410603139849	3.3742784349106483	0.24922411310043718	0.20073737876134756	0.15651280850485239	0.39352569963336254
3856000	-5185.66842548685	-5637.046125416535	451.37769992968487	-5637.046125416535	0.08959171093900938	453.8998290521334	87.34081137136323	3.828631440076992	0.26032189367207614	0.20073737876134756	0.1454150279332134	0.39352569963336254
3857000	-5184.084763955983	-5633.654685767825	449.5699218118417	-5633.654685767825	0.08079322080072794	452.0920509342902	117.54675305298206	3.828631440076992	0.2577154720568025	0.21757975579355152	0.1454150279332134	0.3792897442164322
3858000	-5177.44150130255	-5629.954927875673	452.5134265731235	-5629.954927875673	0.0798752641080678	455.0661105356826	86.88174952237542	3.9251555736840116	0.2577154720568025	0.21757975579355152	0.1454150279332134	0.3792897442164322
3859000	-5170.294542745069	-5625.765546661084	455.4710039160152	-5625.765546661084	0.08200343119052687	458.02368787857426	101.9636710423296	3.9251555736840116	0.2577154720568025	0.21757975579355152	0.1454150279332134	0.3792897442164322
3860000	-5163.987482669818	-5618.294413765213	454.3069310953952	-5618.294413765213	0.08373855258549825	456.8596150579543	101.45405026825283	3.9251555736840116	0.2577154720568025	0.1931174746358919	0.169877309090873	0.3792897442164322
3861000	-5165.660412137348	-5614.684835981919	449.0244238445703	-5614.684835981919	0.08551492014059114	451.5771078071294	85.69636195778193	3.9251555736840116	0.2577154720568025	0.1931174746358919	0.169877309090873	0.3792897442164322
3862000	-5177.548267080249	-5628.230506438146	450.682239357897	-5628.230506438146	0.08405860747987903	453.23492332045606	111.10904096350316	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3863000	-5157.988430877678	-5614.386780483878	456.3983496062	-5614.386780483878	0.08531849133704769	458.95103356875904	81.64366811039613	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3864000	-5161.597376629502	-5610.15937201167	448.56199538216777	-5610.15937201167	0.08528429390818228	451.1146793447268	70.88809741353738	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3865000	-5146.30160384349	-5609.899105593439	463.5975017499493	-5609.899105593439	0.07929377554021584	466.15018571250835	101.29166751965104	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3866000	-5156.505121994049	-5608.190498340703	451.68537634665404	-5608.190498340703	0.08954515268080265	454.2380603092131	92.87699424717266	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3867000	-5167.510855810289	-5615.725435381806	448.2145795715169	-5615.725435381806	0.09534898793495372	450.76726353407594	101.0955750909353	3.9251555736840116	0.2577154720568025	0.21941355871269955	0.169877309090873	0.3529936601396245
3868000	-5169.638606249048	-5614.020057571109	444.38145132206074	-5614.020057571109	0.09709551030330671	446.9341352846198	71.7596338574953	3.9251555736840116	0.2381401635467252	0.21941355871269955	0.169877309090873	0.37256896864970185
3869000	-5156.659467845547	-5609.824627280704	453.16515943515685	-5609.824627280704	0.09000281160128301	455.7178433977159	93.2382899306663	3.9251555736840116	0.2381401635467252	0.20200529881614884	0.169877309090873	0.38997722854625255
3870000	-5173.940662920483	-5615.280488854977	441.339825934494	-5615.280488854977	0.09341022966086522	443.89250989705306	89.54091212078748	3.9251555736840116	0.2381401635467252	0.20200529881614884	0.169877309090873	0.38997722854625255
3871000	-5152.91637682988	-5611.499723949574	458.58334711969337	-5611.499723949574	0.08189888922764522	461.13603108225243	96.04417988956428	3.9251555736840116	0.2446709060747108	0.20200529881614884	0.16334656656288743	0.38997722854625255
3872000	-5159.780253427491	-5612.143158278476	452.3629048509854	-5612.143158278476	0.0833842073610686	455.08802976372436	113.18957985907694	4.492026274936036	0.2446709060747108	0.18976682276543522	0.16334656656288743	0.4022157045969662
3873000	-5161.226029141544	-5617.809662885155	456.5836337436108	-5617.809662885155	0.08219380007619517	458.9476659577505	97.38169709392986	3.347096438902677	0.2446709060747108	0.18976682276543522	0.16334656656288743	0.4022157045969662
3874000	-5167.735290409455	-5616.180829099512	448.4455386900576	-5616.180829099512	0.0870364968963337	450.8095709041973	96.2530250964618	3.347096438902677	0.2568099547286688	0.18976682276543522	0.16334656656288743	0.3900766559430082
3875000	-5168.50391847831	-5628.499341534826	459.9954230565163	-5628.499341534826	0.07736104573827668	462.69603630760787	87.95337626777692	4.409102235009359	0.2568099547286688	0.22279160423015076	0.16334656656288743	0.3570518744782927
3876000	-5173.004637731405	-5624.776925624513	451.7722878931077	-5624.776925624513	0.08516842562591323	454.4729011441993	98.36666246024332	4.409102235009359	0.25699761666909815	0.20244523414979432	0.16334656656288743	0.37721058261821977
3877000	-5164.063785635641	-5615.373087158113	451.30930152247254	-5615.373087158113	0.08471133651188673	454.0099147735641	101.38062448314896	4.409102235009359	0.25699761666909815	0.20244523414979432	0.16334656656288743	0.37721058261821977
3878000	-5171.896019158442	-5626.225351539583	454.32933238114094	-5626.225351539583	0.08753006082717944	457.0299456322325	94.12094682238482	4.409102235009359	0.25699761666909815	0.20244523414979432	0.1726835074739922	0.367873641707115
3879000	-5176.225247802503	-5622.532836323016	446.3075885205136	-5622.532836323016	0.08835873363588587	448.7786114808964	85.90434088024152	3.669730333293439	0.25699761666909815	0.2088596553858358	0.1726835074739922	0.3614592204710735
3880000	-5167.833513710221	-5612.4178901561	444.5843764458788	-5612.4178901561	0.09531005811805124	447.0553994062616	89.51630143580064	3.669730333293439	0.25699761666909815	0.2088596553858358	0.1726835074739922	0.3614592204710735
3881000	-5175.916190194778	-5622.772494573577	446.8563043787989	-5622.772494573577	0.09211611269099888	449.4812477623996	85.17284976837415	4.158058216906621	0.25699761666909815	0.2088596553858358	0.1726835074739922	0.3614592204710735
3882000	-5165.139481872483	-5616.77100751794	451.6315256454574	-5616.77100751794	0.08792535207588549	454.07534922847606	78.42096452085276	3.5864392889554417	0.25699761666909815	0.2088596553858358	0.1726835074739922	0.3614592204710735
3883000	-5157.053545275368	-5608.19858792792	451.1450426525518	-5608.19858792792	0.08947990694609771	453.5888662355705	107.16061258566437	3.5864392889554417	0.25699761666909815	0.2088596553858358	0.1726835074739922	0.3614592204710735
3884000	-5159.569144958555	-5618.0005843405825	458.4314393820278	-5618.0005843405825	0.08456461120027109	460.9240620605901	103.44707405331853	3.736503625774878	0.2629174808837617	0.20293979117117228	0.1726835074739922	0.3614592204710735
3885000	-5159.6806858763575	-5615.709267244321	456.02858136796425	-5615.709267244321	0.08587409311754175	458.5212040465265	82.72629018047908	3.736503625774878	0.2629174808837617	0.20293979117117228	0.1726835074739922	0.3614592204710735
3886000	-5189.606027682567	-5638.211476797211	448.60544911464336	-5638.211476797211	0.08988763194252827	450.99169222484204	91.91414365398415	3.412982143238262	0.2629174808837617	0.20293979117117228	0.1726835074739922	0.3614592204710735
3887000	-5178.5831489255615	-5621.3296708174685	442.7465218919066	-5621.3296708174685	0.09637301821890103	445.2712330675679	79.03551152878991	3.836743863413849	0.2603130588512504	0.20293979117117228	0.1726835074739922	0.3640636425035848
3888000	-5191.802626005809	-5637.991388405127	446.1887623993183	-5637.991388405127	0.09184497681509309	448.7134735749796	109.22473906608438	3.836743863413849	0.2603130588512504	0.22529495993274087	0.1503283387124236	0.3640636425035848
3889000	-5167.974588979925	-5613.141118611992	445.1665296320671	-5613.141118611992	0.09174192129073334	447.69124080772843	80.98910273390405	3.836743863413849	0.24135396783684446	0.22529495993274087	0.16928742972682953	0.3640636425035848
3890000	-5158.272813593175	-5609.900298777404	451.62748518422865	-5609.900298777404	0.08637771139907326	454.15219635988996	103.2260800706245	3.836743863413849	0.24135396783684446	0.22529495993274087	0.16928742972682953	0.3640636425035848
3891000	-5161.826722365775	-5615.150985339828	453.3242629740531	-5615.150985339828	0.08598009935915056	455.8489741497144	98.76623930849681	3.836743863413849	0.24135396783684446	0.22529495993274087	0.16928742972682953	0.3640636425035848
3892000	-5177.099865776244	-5621.383319278008	444.28345350176363	-5621.383319278008	0.09748362164125672	446.818232761128	85.33428710739751	3.8684543633444535	0.24135396783684446	0.22529495993274087	0.16928742972682953	0.3640636425035848
3893000	-5163.6985839472245	-5616.2536033399465	452.55501939272233	-5616.2536033399465	0.08667296955137223	455.0897986520867	91.65993284729325	3.8684543633444535	0.24135396783684446	0.22529495993274087	0.16928742972682953	0.3640636425035848
3894000	-5159.82500387535	-5616.126425156344	456.3014212809941	-5616.126425156344	0.07971620961977506	458.83620054035845	85.6002783093883	3.8684543633444535	0.2656049497722073	0.19738135396961687	0.17295005375459074	0.3640636425035848
3895000	-5177.865800498466	-5622.020581052417	444.15478055395073	-5622.020581052417	0.08901899250393543	446.6895598133151	81.0476963204988	3.8684543633444535	0.2656049497722073	0.19738135396961687	0.1470274067903733	0.3899862894678022
3896000	-5176.785219113981	-5629.630475890941	452.84525677696007	-5629.630475890941	0.08223060441963737	455.38003603632444	103.58076581438922	3.8684543633444535	0.2656049497722073	0.19738135396961687	0.1837082441341508	0.3533054521240247
3897000	-5167.9107837918045	-5618.123403832244	450.21262004043933	-5618.123403832244	0.08327065753784026	452.7473992998037	103.81148060082727	3.8684543633444535	0.2629678123957815	0.19738135396961687	0.18634538151057659	0.3533054521240247
3898000	-5167.104473148606	-5622.5108404436705	455.406367295064	-5622.5108404436705	0.084431779282051	457.94114655442837	87.3543706155651	3.8684543633444535	0.2629678123957815	0.19738135396961687	0.18634538151057659	0.3533054521240247
3899000	-5171.952742414438	-5623.165400483546	451.2126580691082	-5623.165400483546	0.0858359186955417	453.7474373284726	87.27884816180362	3.8684543633444535	0.2629678123957815	0.19738135396961687	0.18634538151057659	0.3533054521240247
3900000	-5172.3361032820285	-5624.337564586958	452.00146130492993	-5624.337564586958	0.0849050687490496	454.5362405642943	83.60980745308754	3.8684543633444535	0.2629678123957815	0.19738135396961687	0.18634538151057659	0.3533054521240247
3901000	-5183.281248521639	-5627.835122644483	444.55387412284404	-5627.835122644483	0.08721135933935809	447.0886533822084	77.43790114167008	3.8684543633444535	0.2629678123957815	0.2346917953212585	0.14903494015893498	0.3533054521240247
3902000	-5175.652215086164	-5623.075104952579	447.42288986641523	-5623.075104952579	0.08443966306534299	449.9576691257796	85.29669126140566	3.8684543633444535	0.2629678123957815	0.2346917953212585	0.14903494015893498	0.3533054521240247
3903000	-5170.0105665876645	-5619.565317061129	449.55475047346414	-5619.565317061129	0.08652942737863982	452.0895297328285	75.7308268348437	3.8684543633444535	0.2629678123957815	0.2346917953212585	0.14903494015893498	0.3533054521240247
3904000	-5169.993363861047	-5624.575354321507	454.58199046045985	-5624.575354321507	0.08094757368191109	457.1543186913862	80.91660967251664	3.9878230321940635	0.2629678123957815	0.2346917953212585	0.14903494015893498	0.3533054521240247
3905000	-5160.253457094251	-5622.5390541012675	462.2855970070166	-5622.5390541012675	0.07778114458860211	464.85792523794294	108.87251759269184	3.9878230321940635	0.2629678123957815	0.2346917953212585	0.1520673142786088	0.35027307800435087
3906000	-5174.147998621184	-5621.851752135299	447.7037535141145	-5621.851752135299	0.08420478033907337	450.25846717717883	85.61865636764351	3.9316083210260198	0.2629678123957815	0.21394805946560863	0.17281105013425868	0.35027307800435087
3907000	-5170.463860149516	-5624.275350668009	453.8114905184929	-5624.275350668009	0.08573064893288414	456.36620418155724	94.88303316198596	3.9316083210260198	0.22950874258701748	0.21394805946560863	0.17281105013425868	0.3837321478131149
3908000	-5182.500673434018	-5633.708906926777	451.2082334927594	-5633.708906926777	0.08329306529604079	453.7629471558237	92.46246555798929	3.9316083210260198	0.22950874258701748	0.21394805946560863	0.17281105013425868	0.3837321478131149
3909000	-5188.195015441377	-5638.49530787571	450.3002924343328	-5638.49530787571	0.08101331110193513	452.8550060973971	99.35309936605275	3.9316083210260198	0.2388804954080914	0.21394805946560863	0.16343929731318477	0.3837321478131149
3910000	-5175.5291407546865	-5624.105450726306	448.5763099716194	-5624.105450726306	0.08595298431869774	451.13102363468374	91.11771913272204	3.9316083210260198	0.2388804954080914	0.21394805946560863	0.16343929731318477	0.3837321478131149
3911000	-5170.517450379825	-5626.517915887399	456.00046550757367	-5626.517915887399	0.08114438041102438	458.555179170638	89.97549525239744	3.9316083210260198	0.2388804954080914	0.21394805946560863	0.16343929731318477	0.3837321478131149
3912000	-5164.413774126523	-5615.521888857223	451.10811473069947	-5615.521888857223	0.08495327725397436	453.7089615976278	95.69391967431129	4.079660205643095	0.2388804954080914	0.22003792609098388	0.16343929731318477	0.3776422811877396
3913000	-5163.922944381927	-5616.438126966364	452.5151825844365	-5616.438126966364	0.08480220407275822	454.9461666190431	98.26284171960666	3.547425711894274	0.2388804954080914	0.22003792609098388	0.16343929731318477	0.3776422811877396
3914000	-5155.768026692544	-5613.523310499833	457.75528380728974	-5613.523310499833	0.08125611338397518	460.1862678418963	95.55798735897223	3.547425711894274	0.2388804954080914	0.22003792609098388	0.16343929731318477	0.3776422811877396
3915000	-5169.007665808462	-5620.544411774169	451.5367459657074	-5620.544411774169	0.08541576055966915	453.94798374465506	87.61127372364318	3.4878029270174835	0.2388804954080914	0.22003792609098388	0.16343929731318477	0.3776422811877396
3916000	-5163.91858259314	-5610.958768823342	447.0401862302019	-5610.958768823342	0.08537505921247898	449.4514240091496	100.41672193844512	3.4878029270174835	0.2388804954080914	0.22003792609098388	0.16343929731318477	0.3776422811877396
3917000	-5157.883610828936	-5608.709130423307	450.8255195943708	-5608.709130423307	0.08626540279144386	453.2367573733185	92.20779234687289	3.4878029270174835	0.2388804954080914	0.2201841854408798	0.16329303796328884	0.3776422811877396
3918000	-5161.536444843988	-5611.115980634093	449.5795357901049	-5611.115980634093	0.08849047741554922	451.9907735690526	100.35966432976174	3.4878029270174835	0.2388804954080914	0.21254174051398605	0.1530088705717187	0.39556889350620356
3919000	-5174.575253880312	-5625.532389563576	450.95713568326386	-5625.532389563576	0.08920609092524634	453.36837346221154	107.0919623057081	3.4878029270174835	0.2388804954080914	0.21254174051398605	0.1530088705717187	0.39556889350620356
3920000	-5171.3555923126	-5625.584871089693	454.2292787770932	-5625.584871089693	0.08580733158152788	456.6405165560409	105.43692193976213	3.4878029270174835	0.2388804954080914	0.21254174051398605	0.1530088705717187	0.39556889350620356
3921000	-5149.772730471123	-5608.133945080706	458.3612146095833	-5608.133945080706	0.08546435076653544	460.9977104056703	101.51171632912187	4.195906472569586	0.2523362959821419	0.21254174051398605	0.1530088705717187	0.382113092932153
3922000	-5159.746286576223	-5615.852066231552	456.1057796553294	-5615.852066231552	0.08348830857803799	458.7422754514164	95.027347941031	4.195906472569586	0.2523362959821419	0.21254174051398605	0.1530088705717187	0.382113092932153
